name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Cape Town,2022-09-24T07:00:00,7,5.2,5,87.1,0,0,,0,0,3.2,9.4,30,1017,0,10,21,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T08:00:00,10.4,10.4,5.9,73.56,0,0,,0,0,11,0.2,17,1018.5,0.5,20.5,124,0.4,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-24T09:00:00,14,14,8,67.15,0,0,,0,0,1.1,7.6,30,1017,0,10,369,1.3,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T10:00:00,16,16,7,55.15,0,0,,0,0,2.2,7.6,360,1018,0,10,388,1.4,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T11:00:00,16.2,16.2,7.1,54.56,0,0,,0,0,8.1,3.7,20,1017.5,0,10,745,2.7,7,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-24T12:00:00,19,19,6,42.6,0,0,,0,0,3.2,5.4,178.4,1016,0,10,503,1.8,5,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T13:00:00,19,19,6,42.6,0,0,,0,0,6.1,5.4,164.6,1015,0,10,684,2.5,7,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T14:00:00,17.8,17.8,6.5,47.42,0,0,,0,0,19.8,8.9,248,1015.3,0.5,20.5,456,1.6,5,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-24T15:00:00,18,18,6,45.35,0,0,,0,0,7.6,20.5,170,1014,0,10,203,0.7,2,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T16:00:00,17,17,7,51.75,0,0,,0,0,11.5,18.4,170,1014,0,10,138,0.5,1,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T17:00:00,16.6,16.6,6.5,51.38,0,0,,0,0,13.6,8.3,194,1014.6,0,10,72,0.3,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-24T18:00:00,16,16,11,72.22,0,0,,0,0,15.8,20.5,180,1014,0,10,21,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-24T19:00:00,15,15,12,82.26,0,0,,0,0,19.1,18.4,190,1014,0,10,7,0,0,10,Clear,clear-night,"68816099999,FACT,F6172"
Cape Town,2022-09-24T20:00:00,15.5,15.5,7.7,59.9,0,0,,0,0,14.2,4.4,118,1013.7,0.5,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-24T21:00:00,15,15,12,82.26,0,0,,0,0,20.5,14.8,190,1013,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-24T22:00:00,15,15,13,87.84,0,0,,0,0,17.6,13,210,1012,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-24T23:00:00,14.8,14.8,6.8,58.82,0,0,,0,0,6.7,2.6,192,1012.4,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-25T00:00:00,15,15,13,87.84,0,0,,0,0,6.8,11.2,240,1011,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T01:00:00,15,15,12,82.26,0,0,,0,0,5.4,9.4,240,1011,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T02:00:00,13,13,7.2,67.85,0,0,,0,0,3.1,0.1,357,1010.8,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-25T03:00:00,14,14,11,82.14,0,0,,0,0,1.4,9.4,210,1010,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T04:00:00,11,11,10,93.55,0,0,,0,0,4.3,9.4,60,1009,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T05:00:00,12,12,8.6,79.94,0,0,,0,0,3.1,0.2,23,1009.8,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-25T06:00:00,10,10,10,100,0,0,,0,0,5.4,5.4,4.3,1009,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T07:00:00,10,10,9,93.5,0,0,,0,0,6.8,3.6,70,1010,0,10,21,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T08:00:00,13.8,13.8,9.9,77.09,0,0,,0,0,4.3,2.5,68,1011.2,0,12.6,59,0.2,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-25T09:00:00,15,15,11,77,0,0,,0,0,8.3,11.2,330,1011,0,10,380,1.4,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T10:00:00,17,17,10,63.4,0,0,,0,0,8.6,9.4,330,1011,27.6,10,670,2.4,7,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T11:00:00,18.1,18.1,9.5,57.35,0,0,,0,0,10,2.6,329,1011.8,0.3,10,815,2.9,8,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-25T12:00:00,19,19,11,59.76,0,0,,0,0,10.8,13,270,1011,27.6,10,805,2.9,8,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T13:00:00,20,20,11,56.16,0,0,,0,0,13.3,20.5,320,1011,50,10,487,1.8,5,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T14:00:00,18.8,18.8,11.3,61.87,0,0,,0,0,17.3,8.2,326,1011.5,0.6,20.5,598,2.2,6,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-25T15:00:00,19,19,12,63.85,0,0,,0,0,15.1,18.4,310,1011,50,10,457,1.6,5,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T16:00:00,18,18,12,67.97,0,0,,0,0,11.9,18.4,310,1010,27.6,10,331,1.2,3,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T17:00:00,16.3,16.3,11.2,71.61,0,0,,0,0,19,8.7,309,1010.9,0.3,10,117,0.4,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-25T18:00:00,17,17,12,72.4,0,0,,0,0,6.5,11.2,310,1011,27.6,10,52,0.2,1,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-25T19:00:00,15,15,11,77,0,0,,0,0,8.6,7.6,330,1012,27.6,10,12,0,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT,F6172"
Cape Town,2022-09-25T20:00:00,14.7,14.7,10.7,76.81,0,0,,0,0,3,0.1,310,1012.9,0.6,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-25T21:00:00,15,15,12,82.26,0,0,,0,0,4.7,5.4,320,1013,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-25T22:00:00,14,14,12,87.75,0,0,,0,0,4,9.4,330,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-25T23:00:00,13.9,13.9,10.7,80.99,0,0,,0,0,3.7,0.2,359,1013.6,0.7,12.6,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-26T00:00:00,14,14,12,87.75,0,0,,0,0,2.5,1.8,31.5,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T01:00:00,13,13,11,87.66,0,0,,0,0,1.8,7.6,30,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T02:00:00,13.3,13.3,10.3,82.17,0,0,rain,0,0,3.1,0.1,34,1013,0.6,12.6,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-26T03:00:00,13,13,11,87.66,0,0,rain,0,0,6.8,9.4,30,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T04:00:00,13,13,11,87.66,0,0,,0,0,10.8,7.6,40,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T05:00:00,13.2,13.2,10.7,84.59,0,0,,0,0,5,0.2,25,1013,1,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-26T06:00:00,14,14,12,87.75,0,0,,0,0,16.9,13,40,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T07:00:00,14,14,13,93.7,0,0,,0,0,20.5,16.6,20,1014,89,8,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T08:00:00,13,13,10.8,86.42,0.01,100,rain,0,0,10.1,4.5,43,1015,1,11,61,0.2,1,10,Rain,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-26T09:00:00,15,15,13,87.84,0,0,,0,0,22.7,13,10,1015,89,10,117,0.4,1,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T10:00:00,16,16,12,77.16,0,0,,0,0,23,18.4,350,1016,89,10,106,0.4,1,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T11:00:00,13.6,13.6,10.5,81.49,0,0,,0,0,15.4,5.1,307,1016.7,1,10,237,0.9,2,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-26T12:00:00,18,18,11,63.63,0,0,,0,0,26.3,22.3,300,1016,89,10,915,3.3,9,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T13:00:00,17,17,11,67.77,0,0,,0,0,26.3,25.9,320,1016,89,10,812,2.9,8,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T14:00:00,15.5,15.5,9.9,69.6,0.54,100,rain,0,0,24.3,10.9,307,1016.6,0.6,17.9,694,2.5,7,10,Rain,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-26T15:00:00,17,17,11,67.77,0,0,,0,0,20.2,33.5,300,1016,50,10,564,2,6,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T16:00:00,17,17,10,63.4,0,0,,0,0,19.4,27.7,320,1016,27.6,10,414,1.5,4,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T17:00:00,16.2,16.2,8.7,60.99,0,0,,0,0,21.7,11.2,251,1017,0.3,10,218,0.8,2,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-26T18:00:00,16,16,9,63.17,0,0,,0,0,10.1,14.8,300,1017,27.6,10,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-26T19:00:00,14,14,9,71.85,0,0,,0,0,5,7.6,30,1018,27.6,10,12,0,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT,F6172"
Cape Town,2022-09-26T20:00:00,14.6,14.6,8.4,66.34,0,0,,0,0,8.1,2.5,198,1019.2,0.8,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-26T21:00:00,14,14,10,76.84,0,0,,0,0,2.2,3.6,360,1020,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-26T22:00:00,12,12,9,81.88,0,0,,0,0,4.7,9.4,130,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-26T23:00:00,12.9,12.9,8,71.99,0,0,,0,0,7.6,2.4,244,1020.1,0,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-27T00:00:00,11,11,9,87.48,0,0,,0,0,4.3,3.6,80,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T01:00:00,11,11,10,93.55,0,0,,0,0,2.2,5.4,320,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T02:00:00,12.5,12.5,7.6,72.42,0,0,,0,0,10,3.7,263,1019.9,0,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-27T03:00:00,9,8.5,8,93.45,0,0,,0,0,3.6,5.4,40,1019,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"68816099999,FACT"
Cape Town,2022-09-27T04:00:00,9,7.9,8,93.45,0,0,,0,0,4.7,7.6,60,1019,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T05:00:00,10.9,10.9,8.2,83.17,0,0,,0,0,4.3,2.6,226,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-27T06:00:00,9,8.5,8,93.45,0,0,,0,0,7.9,5.4,30,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T07:00:00,10,10,9,93.5,0,0,,0,0,9.7,13,40,1020,0,10,23,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T08:00:00,13.2,13.2,9.5,78.08,0,0,,0,0,2.5,0.1,62,1022,0,20.5,63,0.2,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-27T09:00:00,16,16,9,63.17,0,0,,0,0,13.3,11.2,340,1022,0,10,399,1.4,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T10:00:00,18,18,9,55.66,0,0,,0,0,17.6,16.6,350,1022,0,10,689,2.5,7,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T11:00:00,17.1,17.1,7.6,53.77,0,0,,0,0,16,7.6,316,1022.5,0.3,10,828,3,8,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-27T12:00:00,19,19,9,52.28,0,0,,0,0,22.3,13,290,1022,27.6,10,832,3,8,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T13:00:00,20,20,9,49.13,0,0,,0,0,23,14.8,290,1021,27.6,10,708,2.5,7,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T14:00:00,18.9,18.9,6.4,43.97,0,0,,0,0,20.3,9,257,1021.4,0.3,20.5,658,2.4,7,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-27T15:00:00,20,20,8,45.91,0,0,,0,0,18.7,25.9,310,1020,27.6,10,569,2,6,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T16:00:00,19,19,7,45.63,0,0,,0,0,17.3,25.9,310,1020,0,10,425,1.5,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T17:00:00,17.9,17.9,7.2,49.62,0,0,,0,0,23.5,10.8,274,1020.9,0,10,209,0.8,2,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-27T18:00:00,17,17,10,63.4,0,0,,0,0,12.2,22.3,320,1020,27.6,10,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"68816099999,FACT,F6172"
Cape Town,2022-09-27T19:00:00,15,15,11,77,0,0,,0,0,7.9,13,10,1021,0,10,15,0.1,0,10,Clear,clear-night,"68816099999,FACT,F6172"
Cape Town,2022-09-27T20:00:00,14.8,14.8,9.3,69.68,0,0,,0,0,12.9,7.5,234,1021.7,0,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-27T21:00:00,13,13,11,87.66,0,0,,0,0,7.2,9.4,100,1022,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T22:00:00,14,14,10,76.84,0,0,,0,0,7.6,5.4,110,1022,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-27T23:00:00,13.7,13.7,9.6,76.35,0,0,,0,0,4.9,1.2,216,1022,0.1,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-28T00:00:00,11,11,9,87.48,0,0,,0,0,10.8,1.8,190,1022,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T01:00:00,11,11,10,93.55,0,0,,0,0,10.1,3.6,210,1021,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T02:00:00,12.3,12.3,8.3,76.91,0,0,,0,0,4.2,2.4,198,1021.4,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-28T03:00:00,11,11,10,93.55,0,0,,0,0,6.8,1.8,184,1020,94.4,10,0,,0,10,Overcast,cloudy,FACT
Cape Town,2022-09-28T04:00:00,10,10,10,100,0,0,,0,0,5.8,1.8,179.7,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T05:00:00,11.2,11.2,7.6,78.28,0,0,,0,0,4.3,2.4,228,1020,0.5,1,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-28T06:00:00,9,8.5,9,100,0,0,,0,0,5,5.4,40,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T07:00:00,9,9,9,100,0,0,,0,0,2.9,3.6,10,1020,0,10,16,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T08:00:00,12.5,12.5,9.1,79.89,0,0,,0,0,3.7,0.1,342,1021.4,0.1,15.2,77,0.3,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-28T09:00:00,15,15,12,82.26,0,0,,0,0,5.8,5.4,175.5,1021,0,10,385,1.4,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T10:00:00,18,18,11,63.63,0,0,,0,0,6.8,5.4,205.3,1021,0,10,711,2.6,7,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T11:00:00,18.9,18.9,9.6,54.69,0,0,,0,0,10,4.9,21,1021.6,0,20.5,835,3,8,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-28T12:00:00,20,20,10,52.54,0,0,,0,0,6.1,13,170,1021,0,10,832,3,8,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T13:00:00,20,20,11,56.16,0,0,,0,0,6.8,11.2,140,1020,0,10,715,2.6,7,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T14:00:00,20.3,20.3,9.5,50.09,0,0,,0,0,17.5,8.8,271,1020,0,20.5,672,2.4,7,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-28T15:00:00,20,20,12,60,0,0,,0,0,7.9,16.6,160,1019,0,10,557,2,6,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T16:00:00,20,20,12,60,0,0,,0,0,10.8,16.6,170,1019,0,10,415,1.5,4,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T17:00:00,18.7,18.7,10.5,58.77,0,0,,0,0,24.1,14.9,203,1019.1,0,10,208,0.7,2,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-28T18:00:00,17,17,10,63.4,0,0,,0,0,13,24.1,160,1019,0,10,36,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-28T19:00:00,15,15,11,77,0,0,,0,0,16.2,18.4,160,1019,0,10,13,0,0,10,Clear,clear-night,"68816099999,FACT,F6172"
Cape Town,2022-09-28T20:00:00,16.2,16.2,10.5,69.09,0,0,,0,0,8.5,2.7,161,1019.4,0,20.5,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-28T21:00:00,15,15,12,82.26,0,0,,0,0,20.5,13,180,1020,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T22:00:00,16,16,12,77.16,0,0,,0,0,22.3,22.3,180,1019,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-28T23:00:00,15.7,15.7,9.5,66.75,0,0,,0,0,19.1,7.5,134,1018.1,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-29T00:00:00,16,16,12,77.16,0,0,,0,0,28.1,24.1,200,1018,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-29T01:00:00,15,15,12,82.26,0,0,,0,0,28.1,22.3,190,1017,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-29T02:00:00,15.1,15.1,9.5,69.34,0,0,,0,0,13,3.8,96,1016.5,0.5,15.2,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-29T03:00:00,15,15,11,77,0,0,,0,0,27,11.2,220,1016,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-29T04:00:00,15,15,12,82.26,0,0,,0,0,19.8,13,230,1015,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-29T05:00:00,14.3,14.3,9.3,72.12,0,0,,0,0,6.8,1.4,346,1015.3,0,10,0,,0,10,Clear,clear-night,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999"
Cape Town,2022-09-29T06:00:00,14,14,12,87.75,0,0,,0,0,13.3,5.4,161.8,1015,0,10,0,,0,10,Clear,clear-night,"68816099999,FACT"
Cape Town,2022-09-29T07:00:00,14,14,12,87.75,0,0,,0,0,11.2,3.6,202.5,1014,0,10,22,0.1,0,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-29T08:00:00,15.3,15.3,8.1,61.99,0,0,,0,0,10,4.3,92,1015.7,0.5,15.2,99,0.4,1,10,Clear,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,F6172"
Cape Town,2022-09-29T09:00:00,17,17,12,72.4,0,0,,0,0,14,9.4,190,1016,0,10,155,0.6,2,10,Clear,clear-day,"68816099999,FACT,F6172"
Cape Town,2022-09-29T10:00:00,19,19,12,63.85,0,0,,0,0,14.4,5.4,168.8,1015,0,10,630,2.3,6,10,Clear,clear-day,"68816099999,FACT,F6172"
